date,Open,High,Low,Close,Volume
23/08/2020 8:00,11621.6,11624,11522.15,11532.84,16544.675
23/08/2020 12:00,11532.84,11675,11529.13,11655.48,27346.818
23/08/2020 16:00,11655.47,11698,11625,11686.39,13048.562
23/08/2020 20:00,11686.4,11724,11644.01,11654,14898.519
24/08/2020 0:00,11654,11695.13,11595,11687.61,16586.16
24/08/2020 4:00,11687.61,11780,11645.71,11761.52,21167.396
24/08/2020 8:00,11762.14,11831.96,11761.05,11799,21793.872
24/08/2020 12:00,11798.99,11825,11731.29,11768,21829.287
24/08/2020 16:00,11767.87,11788.66,11706.61,11755.27,14678.939
24/08/2020 20:00,11755.26,11790,11711,11753.3,12725.471
25/08/2020 0:00,11753.29,11770,11660.05,11675.08,20967.336
25/08/2020 4:00,11675.08,11704.68,11556,11594.96,26554.873
25/08/2020 8:00,11594.96,11662.71,11518.92,11622.01,27518.397
25/08/2020 12:00,11622.01,11622.01,11344.4,11431.11,81546.389
25/08/2020 16:00,11431.1,11459.38,11130,11304.62,80587.843
25/08/2020 20:00,11304.74,11395,11234.13,11327.17,30059.933
26/08/2020 0:00,11327.18,11408.95,11257.71,11370.99,22696.955
26/08/2020 4:00,11370.99,11400,11303.81,11353.29,20674.859
26/08/2020 8:00,11353.3,11450.47,11337.37,11385.43,26653.121
26/08/2020 12:00,11385.43,11510.35,11255.95,11484.57,61314.78
26/08/2020 16:00,11484.57,11548.68,11436.31,11468.81,24275.539
26/08/2020 20:00,11468.81,11512.66,11438,11466.22,14689.77
27/08/2020 0:00,11466.22,11486.61,11366.22,11388.76,20281.562
27/08/2020 4:00,11388.76,11418.29,11335,11411.33,18611.525
27/08/2020 8:00,11411.32,11454.08,11305,11316.77,24785.84
27/08/2020 12:00,11316.77,11593,11257.8,11329.47,102680.069
27/08/2020 16:00,11329.47,11371,11130.82,11251.34,66087.793
27/08/2020 20:00,11251.34,11344.9,11232.33,11335.53,21331.553
28/08/2020 0:00,11335.83,11400,11283.19,11383.95,22258.229
28/08/2020 4:00,11383.87,11447.62,11363.8,11382.52,19085.789
28/08/2020 8:00,11382.52,11480,11360,11474.99,26813.059
28/08/2020 12:00,11476.12,11538.6,11401,11531.42,30619.279
28/08/2020 16:00,11531.42,11544.88,11464.42,11501.01,19011.03
28/08/2020 20:00,11501,11538.72,11456.34,11526.85,11690.241
29/08/2020 0:00,11526.85,11543,11465,11504.01,10949.697
29/08/2020 4:00,11504,11582,11482.62,11558.99,14550.12
29/08/2020 8:00,11558.99,11573.32,11419.34,11450.19,22297.909
29/08/2020 12:00,11450.18,11515,11438,11501.59,14189.33
29/08/2020 16:00,11501.59,11549.99,11480,11525.53,11828.685
29/08/2020 20:00,11525.53,11536.95,11459.73,11466.66,9899.488
30/08/2020 0:00,11466.27,11656.85,11457.88,11616.36,26331.148
30/08/2020 4:00,11616.24,11628,11568.78,11595.34,10410.81
30/08/2020 8:00,11595.26,11615,11556,11607.64,13242.012
30/08/2020 12:00,11607.19,11665,11565.73,11618.57,26402.45
30/08/2020 16:00,11618.44,11692.63,11583.29,11649.13,17496.042
30/08/2020 20:00,11649.17,11724.12,11594.38,11714.14,19384.21
31/08/2020 0:00,11714.13,11730,11670.49,11681.3,13323.769
31/08/2020 4:00,11681.3,11709,11604.3,11625.35,16778.05
31/08/2020 8:00,11625.35,11720,11575.78,11688.99,27512.352
31/08/2020 12:00,11689.17,11784.21,11668,11748.99,36720.544
31/08/2020 16:00,11749,11759,11702.01,11730.17,12961.424
31/08/2020 20:00,11729.91,11736.15,11621.14,11658.11,19976.239
01/09/2020 0:00,11658.11,11710,11531.34,11698.75,30317.27
01/09/2020 4:00,11698.75,11956.2,11686,11933.08,46954.569
01/09/2020 8:00,11934.24,11965,11852.04,11884.94,34301.531
01/09/2020 12:00,11884.99,12055.16,11812,12049.13,44820.093
01/09/2020 16:00,12049.12,12061.07,11960.69,11969.79,25662.145
01/09/2020 20:00,11969.78,12059.79,11867,11930.18,29625.22
02/09/2020 0:00,11930.17,11961,11834.77,11844.12,27916.356
02/09/2020 4:00,11844.11,11910.3,11730.02,11737.67,35349.668
02/09/2020 8:00,11737.66,11765,11156,11417.49,100828.41
02/09/2020 12:00,11417.5,11488,11210,11340.25,62558.146
02/09/2020 16:00,11340.84,11411.83,11246.04,11398.25,34865.161
02/09/2020 20:00,11398.26,11446.64,11311.94,11396.96,18894.223
03/09/2020 0:00,11396.44,11450,11337.01,11356.12,21834.339
03/09/2020 4:00,11356.12,11433.02,11251,11408.58,42733.04
03/09/2020 8:00,11408.61,11475,11189.71,11218.97,54308.392
03/09/2020 12:00,11218.98,11263.76,10443.6,10683.59,192504.468
03/09/2020 16:00,10683.82,10778.2,10559,10689.77,67703.508
03/09/2020 20:00,10689.78,10800,9901.16,10141.08,108728.99
04/09/2020 0:00,10141.4,10347.99,10056,10269.79,64275.708
04/09/2020 4:00,10269.79,10339.46,10100,10295.64,53428.726
04/09/2020 8:00,10295.78,10530.37,10295,10421.25,73937.613
04/09/2020 12:00,10423.84,10500,9878.65,10427.24,141250.827
04/09/2020 16:00,10428.91,10598.87,10306.29,10568.37,62422.654
04/09/2020 20:00,10568.36,10635.77,10430.49,10448,37248.313
05/09/2020 0:00,10448,10567.87,10380.64,10409.93,35489.957
05/09/2020 4:00,10409.93,10498,10356.48,10404.88,37349.467
05/09/2020 8:00,10404.88,10404.89,10126,10227.9,56568.61
05/09/2020 12:00,10226.43,10350,9975.85,10274.78,94763.129
05/09/2020 16:00,10274.95,10302.19,9808.58,9960.16,120142.393
05/09/2020 20:00,9960.76,10190,9887.2,10168.71,54993.726
06/09/2020 0:00,10168.23,10247.19,10054.13,10167.22,32981.497
06/09/2020 4:00,10167.51,10260.59,10003,10232.56,41182.837
06/09/2020 8:00,10232.42,10286,10169,10266.67,32911.428
06/09/2020 12:00,10266.45,10303,10125.56,10176.25,29082.612
06/09/2020 16:00,10176.25,10280,10145.34,10257.52,20054.985
06/09/2020 20:00,10257.53,10348.97,10186,10258.13,33994.295
07/09/2020 0:00,10258.13,10315.13,10181.01,10203.56,17143.751
07/09/2020 4:00,10203.82,10241,10050.01,10116.19,32439.217
07/09/2020 8:00,10116.2,10188.54,10000,10031.6,49753.138
07/09/2020 12:00,10031.6,10169.67,9879.68,10147.19,88031.633
07/09/2020 16:00,10147.25,10241.9,10127.23,10150.63,30372.099
07/09/2020 20:00,10150.63,10420.55,10089.15,10378.76,40737.111
08/09/2020 0:00,10379.3,10443.79,10300,10306.5,25331.535
08/09/2020 4:00,10306.49,10324.25,10227.15,10269.9,23582.392
08/09/2020 8:00,10270.81,10343.4,9933,9987.07,70958.22
08/09/2020 12:00,9987.14,10158.81,9923.08,10101.92,82863.4
08/09/2020 16:00,10102.36,10175,9938,9994,43466.489
08/09/2020 20:00,9994,10241.38,9842.01,10129.02,71600.286
09/09/2020 0:00,10130,10154.23,9981.13,10028.24,26225.619
09/09/2020 4:00,10028.25,10200,10008,10191.96,26403.957
09/09/2020 8:00,10191.92,10288,10143,10224.42,24727.597
09/09/2020 12:00,10224.69,10279.82,10168.18,10246,30734.739
09/09/2020 16:00,10246,10346,10200,10277.91,23520.134
09/09/2020 20:00,10277.91,10297.94,10176,10219.29,19610.643
10/09/2020 0:00,10219.29,10417.07,10211.67,10372.36,33885.769
10/09/2020 4:00,10372.36,10421.03,10251.48,10274.01,25329.037
10/09/2020 8:00,10274.19,10322,10233,10293.12,24133.995
10/09/2020 12:00,10293.11,10484.6,10286.34,10414.51,50672.901
10/09/2020 16:00,10414.51,10443.51,10250.01,10269.36,37694.462
10/09/2020 20:00,10269.88,10356.28,10262.95,10335.91,15951.709
11/09/2020 0:00,10335.91,10380.5,10212,10221.7,27314.107
11/09/2020 4:00,10222.35,10292.54,10200.8,10260,24516.246
11/09/2020 8:00,10260,10334.99,10251.73,10256.26,27786.379
11/09/2020 12:00,10256.26,10330,10251.32,10319.09,23926.671
11/09/2020 16:00,10319.09,10347.44,10270,10324.68,17361.888
11/09/2020 20:00,10324.68,10397.85,10307.75,10387.81,15024.012
12/09/2020 0:00,10387.81,10399.96,10322.55,10342.39,12325.026
12/09/2020 4:00,10342.4,10370,10303.53,10343.7,10461.53
12/09/2020 8:00,10343.7,10357.71,10320,10340.62,10832.857
12/09/2020 12:00,10340.62,10380,10271,10359.86,23813.507
12/09/2020 16:00,10359.86,10477.7,10349,10458.26,26683.446
12/09/2020 20:00,10458.27,10470.21,10405,10438.28,13312.671
13/09/2020 0:00,10438.29,10558.64,10402,10553.48,20826.937
13/09/2020 4:00,10554.66,10580,10518.55,10540.08,15167.951
13/09/2020 8:00,10540.05,10557.52,10304.14,10322.51,40242.607
13/09/2020 12:00,10323.05,10352.68,10260,10281.78,33869.997
13/09/2020 16:00,10281.78,10322.2,10209.01,10307.61,34662.856
13/09/2020 20:00,10307.62,10329.99,10285.6,10327.72,14251.495
14/09/2020 0:00,10327.72,10368,10241.57,10344.9,19453.01
14/09/2020 4:00,10344.89,10400,10310.5,10395.81,16834.986
14/09/2020 8:00,10396.23,10474.99,10320.79,10465.46,38317.263
14/09/2020 12:00,10465.45,10692.23,10446,10688,73614.659
14/09/2020 16:00,10687.99,10746.06,10636,10657.78,32771.714
14/09/2020 20:00,10657.78,10740,10614.09,10664.1,24268.604
15/09/2020 0:00,10664.1,10838.96,10643.45,10747.59,32757.185
15/09/2020 4:00,10747.59,10777.98,10700.01,10735.41,20738.444
15/09/2020 8:00,10735.06,10880,10592,10814,61057.139
15/09/2020 12:00,10814.01,10923.42,10731.22,10781,67740.046
15/09/2020 16:00,10780.01,10822.3,10690.37,10777.76,33880.03
15/09/2020 20:00,10777.76,10869.99,10732,10776.78,31484.386
16/09/2020 0:00,10776.88,10785,10661.9,10772.61,34304.263
16/09/2020 4:00,10772.61,10937.52,10755,10910.7,36920.659
16/09/2020 8:00,10910.68,10925,10820,10893.78,40757.679
16/09/2020 12:00,10893.77,11021.93,10854,10998,59728.436
16/09/2020 16:00,10998,11089.08,10948.25,10979.01,57351.647
16/09/2020 20:00,10979.01,11041.17,10934.77,10948.17,23818.335
17/09/2020 0:00,10948.16,11040,10864,10867.12,39146.108
17/09/2020 4:00,10867.15,10925.71,10838.2,10878.42,26975.03
17/09/2020 8:00,10878.42,10899.62,10770,10871.59,36223.796
17/09/2020 12:00,10871.59,10878.99,10740,10833,42410.798
17/09/2020 16:00,10833,10918.8,10791.82,10910.58,22916.191
17/09/2020 20:00,10910.57,10969.75,10902.18,10935.33,18812.438
18/09/2020 0:00,10935.97,10955.96,10881.28,10917.89,14969.753
18/09/2020 4:00,10917.98,10979.79,10870.63,10948.05,19580.926
18/09/2020 8:00,10948.05,11035,10922,10972.08,24882.144
18/09/2020 12:00,10972.34,10997.37,10861.96,10892.7,33945.288
18/09/2020 16:00,10892.71,10896.48,10810.1,10858.76,29803.523
18/09/2020 20:00,10858.02,10938.07,10841.8,10926.29,12846.717
19/09/2020 0:00,10926.3,10971.78,10923.05,10969.67,14626.201
19/09/2020 4:00,10969.67,10974.99,10891.9,10892.64,10468.144
19/09/2020 8:00,10892.63,11168.52,10880,11130.7,36188.891
19/09/2020 12:00,11130.7,11177,11034.4,11082.99,33605.579
19/09/2020 16:00,11082.99,11112.04,11000.4,11046.34,19488.123
19/09/2020 20:00,11046.33,11080,11018,11073.74,11862.294
20/09/2020 0:00,11073.2,11073.9,10890.29,10940.54,31261.289
20/09/2020 4:00,10940.25,10988.66,10925,10956.63,15172.946
20/09/2020 8:00,10956.63,10977.94,10921,10946.15,13153.547
20/09/2020 12:00,10946.99,10953.22,10785,10829,37886.954
20/09/2020 16:00,10829.27,10897,10751,10863.32,29178.311
20/09/2020 20:00,10863.33,10938.83,10812.76,10914.28,23797.515
21/09/2020 0:00,10915.52,10972.5,10886.02,10955,23226.638
21/09/2020 4:00,10955.01,10980.69,10882.91,10896,20009.368
21/09/2020 8:00,10896,10907.32,10572.01,10634.48,102195.258
21/09/2020 12:00,10634.48,10636,10281,10415.61,114618.582
21/09/2020 16:00,10415.61,10498,10352.06,10496,41751.809
21/09/2020 20:00,10496,10532.95,10405.72,10414.73,31245.49
22/09/2020 0:00,10414.73,10488.17,10353.1,10447.7,28883.79
22/09/2020 4:00,10448.05,10499.35,10359.01,10374.05,31862.465
22/09/2020 8:00,10374.23,10504.3,10373,10449.99,33381.46
22/09/2020 12:00,10449.99,10518.55,10420,10448.68,38009.132
22/09/2020 16:00,10448.68,10503.3,10444.09,10487.06,17742.725
22/09/2020 20:00,10487.06,10574.08,10449.9,10523.32,30021.114
23/09/2020 0:00,10523.32,10529,10465.67,10470.21,13650.828
23/09/2020 4:00,10470.87,10485,10374.12,10423.76,33679.863
23/09/2020 8:00,10423.77,10490,10398.45,10469.31,21642.768
23/09/2020 12:00,10469.31,10531.94,10440.16,10446.46,29035.248
23/09/2020 16:00,10446.46,10489.73,10251,10288.97,50960.46
23/09/2020 20:00,10288.98,10318,10132.21,10237.91,54058.375
24/09/2020 0:00,10237.91,10339.99,10191,10298.86,25744.364
24/09/2020 4:00,10298.86,10352,10267,10334.99,22079.018
24/09/2020 8:00,10335,10433,10276.91,10406.49,34422.482
24/09/2020 12:00,10406.49,10542.66,10326.9,10532.65,52759.237
24/09/2020 16:00,10532.65,10737,10529.25,10644.56,71657.564
24/09/2020 20:00,10644.57,10837.27,10614.05,10724.92,34983.908
25/09/2020 0:00,10724.91,10754.29,10657,10661.48,19915.6
25/09/2020 4:00,10661.48,10697.78,10613.39,10682.49,23408.227
25/09/2020 8:00,10682.49,10682.49,10551.56,10624.8,40352.088
25/09/2020 12:00,10624.81,10680,10552.54,10640.81,40194.849
25/09/2020 16:00,10640.81,10739.8,10620.4,10713.35,28018.728
25/09/2020 20:00,10713.35,10748.68,10646.2,10683.51,19041.281
26/09/2020 0:00,10683.5,10743,10642.23,10701,16870.596
26/09/2020 4:00,10701,10827.8,10683.57,10701.39,31235.822
26/09/2020 8:00,10701.39,10727.96,10659.54,10706.95,15657.544
26/09/2020 12:00,10706.95,10738.99,10665,10718.63,16148.72
26/09/2020 16:00,10718.29,10776.68,10678.03,10715.79,18074.146
26/09/2020 20:00,10715.79,10752.02,10698.01,10726.5,11353.663
27/09/2020 0:00,10726.5,10793.5,10719,10777.99,16620.958
27/09/2020 4:00,10778,10792,10620,10667.25,27393.744
27/09/2020 8:00,10667.26,10678,10602.76,10622.43,20608.711
27/09/2020 12:00,10622.42,10763.5,10584,10750,26422.613
27/09/2020 16:00,10749.99,10775.23,10700,10727.23,18599.239
27/09/2020 20:00,10727.23,10776.45,10701.51,10768,13795.451
28/09/2020 0:00,10768,11024,10767.99,10881.81,52890.774
28/09/2020 4:00,10881.81,10912,10833.53,10852.93,17283.648
28/09/2020 8:00,10852.92,10902.38,10830,10877.47,21179.094
28/09/2020 12:00,10877.48,10939.99,10829.23,10898.97,38322.749
28/09/2020 16:00,10898.97,10913.96,10832,10866,17414.93
28/09/2020 20:00,10865.99,10887.65,10627.19,10691.45,40014.182
29/09/2020 0:00,10691.94,10728.03,10655,10687.45,21671.725
29/09/2020 4:00,10687.45,10744.54,10666.6,10722,16107.961
29/09/2020 8:00,10722.01,10797,10700.11,10754.98,23345.832
29/09/2020 12:00,10754.98,10783.6,10711.47,10722.5,23538.931
29/09/2020 16:00,10722.49,10763.69,10631.49,10735,39050.039
29/09/2020 20:00,10735.01,10863.94,10735.01,10836.98,23173.831
30/09/2020 0:00,10836.99,10845.99,10735,10739.49,18652.289
30/09/2020 4:00,10739.94,10761.33,10669.25,10700.95,25966.113
30/09/2020 8:00,10701.6,10725.71,10660.05,10677.26,20891.965
30/09/2020 12:00,10677.27,10789.6,10666.08,10773.26,22289.896
30/09/2020 16:00,10772.64,10796,10676.23,10704.65,29499.532
30/09/2020 20:00,10704.65,10786.83,10680.54,10773,15534.321
01/10/2020 0:00,10773,10850,10773,10795.17,21940.388
01/10/2020 4:00,10795.17,10840.01,10786.22,10817.81,13772.241
01/10/2020 8:00,10817.82,10935.14,10807.26,10897.75,40879.141
01/10/2020 12:00,10897.75,10905.15,10706.03,10710.35,39207.522
01/10/2020 16:00,10710.36,10713,10442,10611.01,115926.767
01/10/2020 20:00,10611,10629.25,10562,10612.63,21893.563
02/10/2020 0:00,10612.62,10649,10577.82,10642.01,17650.479
02/10/2020 4:00,10642.02,10660,10378.38,10483.88,70668.05
02/10/2020 8:00,10483.89,10490,10371.03,10430.13,42083.743
02/10/2020 12:00,10430.14,10599.67,10425.24,10507.17,49267.27
02/10/2020 16:00,10507.18,10561.44,10487.86,10511.99,22616.717
02/10/2020 20:00,10510.87,10578.54,10460,10565.15,22460.778
03/10/2020 0:00,10565.44,10571.73,10516.67,10548.07,12269.607
03/10/2020 4:00,10548.08,10559.15,10491.11,10523.67,10904.258
03/10/2020 8:00,10523.49,10558.83,10493.86,10530.89,15412.867
03/10/2020 12:00,10530.89,10548,10514.08,10536.95,11932.826
03/10/2020 16:00,10536.95,10596,10531,10577.29,16209.018
03/10/2020 20:00,10577.28,10582.78,10520.88,10537.96,9587.335
04/10/2020 0:00,10537.96,10554.99,10514,10541.29,9474.051
04/10/2020 4:00,10541.29,10648,10540.4,10607.86,19004.202
04/10/2020 8:00,10607.86,10616,10564.39,10594.2,13130.499
04/10/2020 12:00,10594.19,10614,10568,10586.81,10922.999
04/10/2020 16:00,10586.81,10694,10572.74,10667.93,23272.739
04/10/2020 20:00,10667.94,10685,10628.08,10660.16,15107.615
05/10/2020 0:00,10660.16,10738.77,10651.13,10659.44,19355.295
05/10/2020 4:00,10659.44,10683.71,10608.9,10677.99,21848.487
05/10/2020 8:00,10677.99,10687,10650.7,10658.41,14266.893
05/10/2020 12:00,10658.42,10770.49,10650,10718.57,35494.746
05/10/2020 16:00,10718.58,10737.77,10675.5,10724.01,18921.782
05/10/2020 20:00,10724.12,10792,10722,10785,20701.934
06/10/2020 0:00,10784.99,10792,10734.46,10757.71,17064.427
06/10/2020 4:00,10757.71,10777,10701,10705,17552.924
06/10/2020 8:00,10705,10751.69,10650,10693.32,28408.166
06/10/2020 12:00,10693.32,10753,10613,10726.87,39633.433
06/10/2020 16:00,10726.87,10743.99,10528.24,10565,55277.952
06/10/2020 20:00,10565,10609.62,10510.66,10593.65,26958.348
07/10/2020 0:00,10593.65,10600,10540.29,10571.35,17171.165
07/10/2020 4:00,10571.35,10624.98,10566.11,10612.16,18123.004
07/10/2020 8:00,10612.17,10619.48,10563.08,10592.28,18820.158
07/10/2020 12:00,10592.28,10645.62,10590,10624.88,23369.363
07/10/2020 16:00,10624.87,10675,10593,10645.92,20426.431
07/10/2020 20:00,10646.62,10666,10635.01,10658.75,8790.401
08/10/2020 0:00,10658.75,10664.77,10612,10634.23,10358.395
08/10/2020 4:00,10634.23,10640.97,10557.14,10586.29,23381.297
08/10/2020 8:00,10586.3,10627.09,10523,10598.42,27955.025
08/10/2020 12:00,10598.99,10958,10586.31,10892.69,97054.461
08/10/2020 16:00,10892.69,10951.99,10836.34,10873.71,35407.87
08/10/2020 20:00,10873.72,10931.28,10857.28,10919.45,13781.813
09/10/2020 0:00,10919.45,10934.43,10854,10881.96,14042.663
09/10/2020 4:00,10881.55,10900,10818.44,10888.66,16928.938
09/10/2020 8:00,10888.66,11110,10863.81,11049.28,56613.701
09/10/2020 12:00,11049.41,11100,11032.51,11083.37,30588.771
09/10/2020 16:00,11083.8,11103.61,11011,11034.15,22228.31
09/10/2020 20:00,11035.02,11093.54,11015,11050.47,13934.435
10/10/2020 0:00,11050.46,11494,11050.46,11413.28,75335.23
10/10/2020 4:00,11413.86,11424.99,11350.08,11381.99,20854.409
10/10/2020 8:00,11381.99,11397.59,11237.49,11317.25,34066.695
10/10/2020 12:00,11317.24,11421.41,11280.86,11352.85,30801.275
10/10/2020 16:00,11352.5,11378.26,11310.67,11353.93,16006.632
10/10/2020 20:00,11353.93,11377.32,11264.4,11294.79,22333.771
11/10/2020 0:00,11294.78,11399.86,11273.77,11332.17,18865.732
11/10/2020 4:00,11332.17,11374.23,11303.77,11353.96,11828.177
11/10/2020 8:00,11353.96,11413.78,11330.26,11375.46,21807.397
11/10/2020 12:00,11376,11450.73,11333.03,11404.69,36746.119
11/10/2020 16:00,11404.7,11429.09,11312,11335,31147.753
11/10/2020 20:00,11335,11395.67,11278,11369.59,25927.898
12/10/2020 0:00,11369.59,11412.59,11345.86,11382.48,16829.623
12/10/2020 4:00,11382.49,11417.76,11327.9,11376.31,20782.41
12/10/2020 8:00,11376.24,11394.64,11157,11246.32,45888.872
12/10/2020 12:00,11246.31,11600,11240.3,11551.71,82872.438
12/10/2020 16:00,11551.67,11579.52,11529.48,11548.46,28580.191
12/10/2020 20:00,11548.55,11732,11435,11530.36,59263.669
13/10/2020 0:00,11530.37,11546.44,11412,11460.52,31968.137
13/10/2020 4:00,11460.94,11520.57,11422.11,11452.92,19908.952
13/10/2020 8:00,11452.91,11562,11372.06,11486.28,39391.949
13/10/2020 12:00,11486.28,11508.73,11308,11384.65,63380.012
13/10/2020 16:00,11384.53,11433.51,11338.98,11387.66,28480.583
13/10/2020 20:00,11387.13,11460.73,11386.16,11419.36,15985.482
14/10/2020 0:00,11419.36,11489.48,11385.13,11386.97,17522.677
14/10/2020 4:00,11386.64,11430,11355.17,11412.24,19157.73
14/10/2020 8:00,11412.27,11445.99,11353.01,11362,26889.856
14/10/2020 12:00,11362,11550,11280.5,11319.81,79327.028
14/10/2020 16:00,11319.81,11372.31,11285.06,11341.26,31937.329
14/10/2020 20:00,11341.26,11433.18,11336.21,11417.13,18102.35
15/10/2020 0:00,11417.12,11425.65,11354.73,11378.28,14858.684
15/10/2020 4:00,11378.41,11420,11364,11393.98,13536.358
15/10/2020 8:00,11393.99,11402.11,11250,11315,51752.942
15/10/2020 12:00,11314.56,11413.45,11268.77,11395.42,45437.9
15/10/2020 16:00,11395.42,11540.66,11362,11518.48,56206.978
15/10/2020 20:00,11518.48,11649.48,11450,11502,33467.537
16/10/2020 0:00,11502,11538.92,11467.38,11507.11,14711.178
16/10/2020 4:00,11507.1,11507.11,11175,11309.01,89583.046
16/10/2020 8:00,11309.01,11398.6,11215,11367.77,46151.675
16/10/2020 12:00,11367.77,11392,11280,11332.58,30478.749
16/10/2020 16:00,11332.57,11366.88,11305.8,11307.66,16282.491
16/10/2020 20:00,11307.66,11348.02,11273.1,11318.92,15131.946
17/10/2020 0:00,11319.51,11362.98,11260,11358.73,16960.876
17/10/2020 4:00,11358.71,11379.2,11332.03,11340.95,10101.787
17/10/2020 8:00,11340.95,11353.7,11308.53,11342.21,11863.464
17/10/2020 12:00,11342.21,11424.09,11250,11335.91,36636.943
17/10/2020 16:00,11335.9,11359.81,11300.42,11340.29,13087.982
17/10/2020 20:00,11340.28,11364.1,11323,11356.25,7241.914
18/10/2020 0:00,11356.25,11397,11342.54,11364.54,13276.648
18/10/2020 4:00,11364.54,11468,11360.52,11452.44,19748.761
18/10/2020 8:00,11452.45,11477.52,11398,11417.81,14116.808
18/10/2020 12:00,11417.81,11489,11410,11445.55,17630.263
18/10/2020 16:00,11445.54,11474.98,11427.01,11430.44,11004.634
18/10/2020 20:00,11430.44,11529.93,11411,11501.1,16695.077
19/10/2020 0:00,11501.5,11543,11404.01,11412.59,23831.2
19/10/2020 4:00,11412.59,11464,11405,11459.05,12140.933
19/10/2020 8:00,11459.05,11529.99,11442.62,11474.34,20048.621
19/10/2020 12:00,11474.34,11829,11469.6,11801.12,104297.796
19/10/2020 16:00,11801.12,11830,11656.01,11687.69,46562.678
19/10/2020 20:00,11687.68,11774,11658.01,11745,23280.42
20/10/2020 0:00,11744.99,11761.65,11673,11737.91,16372.043
20/10/2020 4:00,11737.92,11848,11701,11730.01,40683.936
20/10/2020 8:00,11730.22,11937.63,11696,11774.2,74963.383
20/10/2020 12:00,11774.09,11980,11760,11920.79,85341.5
20/10/2020 16:00,11920.76,12045.78,11880.01,11905.27,65877.118
20/10/2020 20:00,11907.17,11954.83,11851,11900.03,29573.822
21/10/2020 0:00,11900.03,12232.9,11876,12172.67,78017.402
21/10/2020 4:00,12172.67,12294.96,12116,12193.32,56947.344
21/10/2020 8:00,12193.32,12382.23,12125,12329.99,54370.026
21/10/2020 12:00,12329.48,12888.88,12265,12729.81,168950.467
21/10/2020 16:00,12729.81,12919.61,12655.55,12680,84968.294
21/10/2020 20:00,12680,13240,12630,12796.07,148709.536
22/10/2020 0:00,12796.06,12940,12690,12724.73,47712.849
22/10/2020 4:00,12724.73,12828.69,12675.5,12751.88,32312.713
22/10/2020 8:00,12751.88,13031.37,12690,12970.46,66163.371
22/10/2020 12:00,12970.46,12979.74,12800.67,12932.33,57490.791
22/10/2020 16:00,12932.33,13149,12915.02,13072.17,66948.401
22/10/2020 20:00,13072.18,13188.27,12931.36,12968.87,73223.541
23/10/2020 0:00,12970.39,13000,12835.75,12959.76,40441.674
23/10/2020 4:00,12959.77,12991,12865,12889.36,32706.839
23/10/2020 8:00,12889.35,13043,12856,12971.7,40234.106
23/10/2020 12:00,12971.43,13015.3,12900,12925.26,36993.375
23/10/2020 16:00,12925.26,12955,12725.04,12918,63170.925
23/10/2020 20:00,12917.99,12975,12870.01,12925.82,23495.607
24/10/2020 0:00,12925.82,13015.02,12871.07,12971.48,22548.202
24/10/2020 4:00,12971.49,13003.28,12902,12926.21,16640.811
24/10/2020 8:00,12926.2,13000,12906.12,12991.99,19085.704
24/10/2020 12:00,12991.99,13177.59,12927.68,13103.61,67764.16
24/10/2020 16:00,13103.87,13149.33,13020.66,13119,31567.862
24/10/2020 20:00,13119,13132,13021,13110.88,18539.892
25/10/2020 0:00,13110.88,13369,13070,13300.61,41862.371
25/10/2020 4:00,13300.61,13345,12715,13019.26,73369.177
25/10/2020 8:00,13019.26,13023,12887.42,12947.62,32831.151
25/10/2020 12:00,12947.62,13017.65,12930.51,12939.37,20706.792
25/10/2020 16:00,12939.17,13047,12909.26,13038.35,23154.569
25/10/2020 20:00,13038.34,13045.9,12976.01,13023.81,14088.592
26/10/2020 0:00,13024.21,13128.2,12964.11,13086.21,28769.408
26/10/2020 4:00,13086.22,13144,13018.03,13033.7,29680.962
26/10/2020 8:00,13033.69,13179.06,12830,13139.8,50990.515
26/10/2020 12:00,13139.8,13240,12921,12974.55,84533.121
26/10/2020 16:00,12974,13035.27,12729,12997.57,98339.923
26/10/2020 20:00,12997.88,13087.47,12978,13047.24,24189.367
27/10/2020 0:00,13047.24,13128.43,13041.3,13078.89,22866.82
27/10/2020 4:00,13079.14,13158,13055,13138.51,26517.687
27/10/2020 8:00,13138.51,13510.51,13080.06,13448.85,98015.484
27/10/2020 12:00,13448.85,13650.57,13308.88,13605.24,96417.351
27/10/2020 16:00,13605.16,13744,13512.74,13650,106278.043
27/10/2020 20:00,13650.01,13787.83,13550.22,13629.38,61414.121
28/10/2020 0:00,13629.89,13863,13589.23,13776.15,56823.937
28/10/2020 4:00,13776.16,13817,13521.23,13657.91,57967.924
28/10/2020 8:00,13657.91,13700.75,13301,13314.95,104205.329
28/10/2020 12:00,13314.85,13371.77,12876,13208.65,160588.204
28/10/2020 16:00,13208.65,13247.27,12996.01,13156.48,66485.267
28/10/2020 20:00,13156.47,13295.84,13090.1,13256.17,30923.128
29/10/2020 0:00,13255.79,13295.84,13134.03,13269.91,31749.09
29/10/2020 4:00,13269.92,13338.25,13110.63,13131.05,36335.385
29/10/2020 8:00,13131.06,13205,13034,13043.12,48437.326
29/10/2020 12:00,13043.02,13475.24,12965,13429.04,112725.521
29/10/2020 16:00,13428.88,13637.22,13388.05,13482.02,82846.9
29/10/2020 20:00,13482.09,13540,13373.74,13446.65,43258.114
30/10/2020 0:00,13446.65,13665.65,13325,13425.56,62073.524
30/10/2020 4:00,13425.56,13489.17,13100,13215,80246.173
